,cust_number,buisness_year,doc_id,converted_usd,business_code_enc,name_customer_enc,cust_payment_terms_enc,day_of_postingdate,month_of_postingdate,year_of_postingdate,day_of_createdate,month_of_createdate,year_of_createdate,day_of_due,month_of_due,year_of_due,clear_date,Aging Bucket
2517,200794332,2020.0,1930724658.0,15983.15,66,632,20,2,4,2020,2,4,2020,17,4,2020,1969-12-31 20:49:41.123046892,
2518,200729942,2020.0,1930767786.0,29272.74,66,2387,18,9,4,2020,9,4,2020,24,4,2020,1970-01-02 08:58:39.882812524,0-15
2519,100025470,2020.0,1930814396.0,1375.3,66,2919,18,22,4,2020,22,4,2020,7,5,2020,1970-01-08 16:28:08.375000007,0-15
2520,200794332,2020.0,1930688160.0,40455.53,66,635,20,25,3,2020,25,3,2020,9,4,2020,1969-12-31 20:49:41.123046884,
2521,200763229,2020.0,1930906932.0,17140.86,66,1738,18,15,5,2020,15,5,2020,30,5,2020,1970-01-02 06:52:52.710937530,0-15
2522,200799367,2020.0,1930671616.0,42387.88,66,1830,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 06:52:52.710937503,0-15
2523,200778998,2020.0,1930713606.0,92092.57,66,501,18,27,3,2020,27,3,2020,11,4,2020,1970-01-01 06:38:44.648437511,0-15
2524,200705742,2020.0,1930817403.0,19437.37,66,844,26,22,4,2020,22,4,2020,12,5,2020,1969-12-28 01:09:00.156250012,
2525,200769623,2020.0,1930648333.0,4643.4,66,3000,32,14,3,2020,14,3,2020,29,3,2020,1970-01-02 17:04:02.656250029,0-15
2526,200769623,2020.0,1930585120.0,14711.0,66,3000,32,3,3,2020,3,3,2020,18,3,2020,1970-01-02 17:04:02.656250018,0-15
2527,200769623,2020.0,1930793369.0,8680.06,66,3002,32,17,4,2020,17,4,2020,2,5,2020,1970-01-02 17:04:02.656250002,0-15
2528,200778998,2020.0,1930754334.0,35178.76,66,502,18,6,4,2020,6,4,2020,21,4,2020,1970-01-01 07:16:35.062500021,0-15
2529,200762301,2020.0,1930779517.0,75618.04,66,450,24,12,4,2020,12,4,2020,27,4,2020,1969-12-31 22:54:47.122558621,
2530,200769623,2020.0,1930777832.0,30210.51,66,2997,32,13,4,2020,13,4,2020,28,4,2020,1970-01-02 17:04:02.656250028,0-15
2531,100030194,2020.0,2960617899.0,4067.3149999999996,66,105,5,4,3,2020,6,3,2020,16,3,2020,1970-01-06 11:54:36.750000016,0-15
2532,200769623,2020.0,1930884653.0,33337.22,66,2996,32,11,5,2020,11,5,2020,26,5,2020,1970-01-02 17:04:02.656250026,0-15
2533,200707005,2020.0,1930571866.0,153104.67,66,1503,18,28,2,2020,28,2,2020,14,3,2020,1970-01-01 21:59:16.773437514,0-15
2534,200769623,2020.0,1930597848.0,76305.54,66,2995,32,5,3,2020,5,3,2020,20,3,2020,1970-01-02 16:26:12.234375020,0-15
2535,200739534,2020.0,1930597596.0,44292.65,66,2040,18,3,3,2020,3,3,2020,18,3,2020,1970-01-02 07:04:57.039062518,0-15
2536,200769623,2020.0,1930747105.0,4607.93,66,2998,32,5,4,2020,5,4,2020,20,4,2020,1970-01-02 17:04:02.656250020,0-15
2537,200769623,2020.0,1930779791.0,16556.2,66,2996,32,13,4,2020,13,4,2020,28,4,2020,1970-01-02 17:04:02.656250028,0-15
2538,200782669,2020.0,1930660274.0,980.22,66,2705,18,18,3,2020,18,3,2020,2,4,2020,1970-01-02 16:01:38.765625002,0-15
2539,200769623,2020.0,1930742910.0,5689.1,66,3000,32,4,4,2020,4,4,2020,19,4,2020,1970-01-02 17:04:02.656250019,0-15
2540,200759878,2020.0,1930674849.0,25623.45,66,2390,32,21,3,2020,21,3,2020,5,4,2020,1969-12-31 18:16:28.447265630,
2541,200739534,2020.0,1930729294.0,71226.5,66,2044,18,1,4,2020,1,4,2020,16,4,2020,1970-01-02 05:05:14.585937516,0-15
2542,200772670,2020.0,1930803976.0,104911.64,66,191,46,20,4,2020,20,4,2020,5,5,2020,1970-01-02 04:50:41.148437505,0-15
2543,200769623,2020.0,1930699725.0,1898.2,66,2995,32,27,3,2020,27,3,2020,11,4,2020,1970-01-02 17:04:02.656250011,0-15
2544,200769623,2020.0,1930780998.0,14562.86,66,3003,32,13,4,2020,13,4,2020,28,4,2020,1970-01-02 17:04:02.656250028,0-15
2545,200769623,2020.0,1930622872.0,45570.43,66,3003,32,9,3,2020,9,3,2020,24,3,2020,1970-01-02 16:26:12.234375024,0-15
2546,140104409,2020.0,2960619597.0,77627.81599999999,66,1677,5,16,3,2020,24,3,2020,3,4,2020,1970-01-05 21:26:51.156250003,0-15
2547,200726979,2020.0,1930772962.0,126.92,66,325,18,8,4,2020,8,4,2020,23,4,2020,1970-01-02 02:45:24.757812523,0-15
2548,200769623,2020.0,1930716896.0,55969.01,66,2998,32,31,3,2020,31,3,2020,15,4,2020,1970-01-02 16:26:12.234375015,0-15
2549,200769623,2020.0,1930837348.0,42826.3,66,2996,32,30,4,2020,30,4,2020,15,5,2020,1970-01-02 17:04:02.656250015,0-15
2550,200769623,2020.0,1930681707.0,42369.93,66,2996,32,21,3,2020,21,3,2020,5,4,2020,1970-01-02 17:04:02.656250005,0-15
2551,200705742,2020.0,1930859972.0,12907.2,66,838,26,5,5,2020,5,5,2020,25,5,2020,1969-12-28 01:09:00.156250025,
2552,200744019,2020.0,1930796624.0,19984.47,66,2796,18,17,4,2020,17,4,2020,2,5,2020,1970-01-04 10:43:01.875000002,0-15
2553,200760666,2020.0,1930631177.0,2502.14,66,2919,18,12,3,2020,12,3,2020,27,3,2020,1970-01-05 07:07:47.343750027,0-15
2554,200769623,2020.0,1930718501.0,4696.19,66,2998,32,29,3,2020,29,3,2020,13,4,2020,1970-01-02 17:04:02.656250013,0-15
2555,200769623,2020.0,1930881013.0,22967.8,66,3001,32,9,5,2020,9,5,2020,24,5,2020,1970-01-02 17:04:02.656250024,0-15
2556,200705742,2020.0,1930625092.0,63028.0,66,841,18,9,3,2020,9,3,2020,24,3,2020,1969-12-28 06:27:23.593750024,
2557,200706844,2020.0,1930875668.0,17534.5,66,3069,18,7,5,2020,7,5,2020,22,5,2020,1970-01-09 05:06:09.875000022,0-15
2558,200769623,2020.0,1930800903.0,59911.18,66,3000,32,21,4,2020,21,4,2020,6,5,2020,1970-01-02 16:26:12.234375006,0-15
2559,200416837,2020.0,1930812810.0,5128.48,66,726,36,22,4,2020,16,4,2020,9,5,2020,1969-12-28 09:40:00.281250009,
2560,200337148,2020.0,1930803571.0,21055.21,66,564,18,20,4,2020,20,4,2020,5,5,2020,1969-12-31 21:32:46.879882817,
2561,100033340,2020.0,1930795396.0,28278.18,66,2919,18,24,4,2020,24,4,2020,9,5,2020,1970-01-08 13:59:22.125000009,0-15
2562,200803720,2020.0,1930617840.0,4398.06,66,718,34,7,3,2020,1,3,2020,11,3,2020,1969-12-28 18:01:56.375000011,
2563,200759878,2020.0,1930777124.0,91676.62,66,2393,63,14,4,2020,14,4,2020,29,5,2020,1970-01-01 11:18:02.335937529,0-15
2564,200729942,2020.0,1930857524.0,2408.32,66,2392,18,4,5,2020,4,5,2020,19,5,2020,1970-01-02 08:58:39.882812519,0-15
2565,140104440,2020.0,2960618875.0,54843.564999999995,66,2563,5,10,3,2020,11,3,2020,21,3,2020,1970-01-07 12:45:42.562500021,0-15
2566,100043948,2020.0,1930667562.0,17319.8,66,2919,18,27,3,2020,27,3,2020,11,4,2020,1970-01-08 13:59:22.125000011,0-15
2567,200772595,2020.0,1930683898.0,99808.7,66,2401,18,21,3,2020,21,3,2020,5,4,2020,1970-01-02 05:59:28.921875005,0-15
2568,200726979,2020.0,1930780809.0,269.81,66,329,18,7,4,2020,7,4,2020,22,4,2020,1970-01-02 02:45:24.757812522,0-15
2569,100008001,2020.0,1930647902.0,17374.0,66,2919,26,18,3,2020,18,3,2020,7,4,2020,1970-01-08 10:31:54.500000007,0-15
2570,200769623,2020.0,1930717346.0,7336.72,66,3005,32,29,3,2020,29,3,2020,13,4,2020,1970-01-02 17:04:02.656250013,0-15
2571,200739534,2020.0,1930731415.0,57177.27,66,2038,18,1,4,2020,1,4,2020,16,4,2020,1970-01-02 05:05:14.585937516,0-15
2572,200726979,2020.0,1930629598.0,778.26,66,331,18,8,3,2020,8,3,2020,23,3,2020,1970-01-02 02:45:24.757812523,0-15
2573,200793830,2020.0,1930876403.0,31016.78,66,1717,18,7,5,2020,7,5,2020,22,5,2020,1970-01-02 06:52:52.710937522,0-15
2574,200794332,2020.0,1930783126.0,25284.7,66,635,20,17,4,2020,17,4,2020,2,5,2020,1969-12-31 20:49:41.123046877,
2575,100034330,2020.0,1991841304.0,60660.86,66,2919,55,19,3,2020,19,3,2020,18,4,2020,1970-01-09 14:31:28.062500018,0-15
2576,200769623,2020.0,1930686471.0,32768.2,66,3001,32,23,3,2020,23,3,2020,7,4,2020,1970-01-02 17:04:02.656250007,0-15
2577,200769623,2020.0,1930717384.0,26848.01,66,3005,32,30,3,2020,30,3,2020,14,4,2020,1970-01-02 17:04:02.656250014,0-15
2578,200794332,2020.0,1930833910.0,27931.88,66,631,20,30,4,2020,30,4,2020,15,5,2020,1969-12-31 20:49:41.123046890,
2579,200769623,2020.0,1930719378.0,73388.0,66,3002,32,30,3,2020,30,3,2020,14,4,2020,1970-01-02 16:26:12.234375014,0-15
2580,200519201,2020.0,1930856468.0,258768.69,66,1576,18,5,5,2020,5,5,2020,20,5,2020,1970-01-01 16:22:40.789062520,0-15
2581,200762301,2020.0,1930720223.0,7261.87,66,443,24,31,3,2020,31,3,2020,15,4,2020,1969-12-31 23:32:37.535156265,
2582,200739386,2020.0,1930718273.0,65591.25,66,2919,18,30,3,2020,30,3,2020,14,4,2020,1970-01-05 06:29:56.937500014,0-15
2583,200722369,2020.0,1930768465.0,28281.97,66,2120,18,10,4,2020,10,4,2020,25,4,2020,1970-01-02 08:10:59.312500025,0-15
2584,200744019,2020.0,1930799603.0,13711.24,66,2790,18,18,4,2020,18,4,2020,3,5,2020,1970-01-02 18:22:59.296875003,0-15
2585,200769623,2020.0,1930758053.0,33798.43,66,2999,32,7,4,2020,7,4,2020,22,4,2020,1970-01-02 17:04:02.656250022,0-15
2586,200786288,2020.0,1930780014.0,12614.59,66,911,24,13,4,2020,13,4,2020,28,4,2020,1970-01-01 04:51:41.906250028,0-15
2587,200418007,2020.0,1930624215.0,102626.4,66,90,18,10,3,2020,10,3,2020,25,3,2020,1970-01-06 16:57:21.718750025,0-15
2588,200769623,2020.0,1930628297.0,5967.84,66,2996,32,10,3,2020,10,3,2020,25,3,2020,1970-01-02 17:04:02.656250025,0-15
2589,140106408,2020.0,2960624277.0,44553.551,66,2985,5,27,3,2020,27,3,2020,6,4,2020,1970-01-13 11:53:08.125000006,0-15
2590,200769623,2020.0,1930710873.0,4555.4,66,3005,32,29,3,2020,29,3,2020,13,4,2020,1970-01-02 17:04:02.656250013,0-15
2591,200794332,2020.0,1930823593.0,21379.43,66,628,20,28,4,2020,28,4,2020,13,5,2020,1969-12-31 20:49:41.123046888,
2592,200726025,2020.0,1930620820.0,52194.5,66,1757,18,7,3,2020,7,3,2020,22,3,2020,1970-01-02 06:48:39.203125022,0-15
2593,200759082,2020.0,1930670691.0,63801.31,66,1346,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 02:40:05.851562503,0-15
2594,140106408,2020.0,2960622731.0,62138.972,66,2993,5,20,3,2020,20,3,2020,30,3,2020,1970-01-13 11:15:17.750000030,0-15
2595,200803720,2020.0,1930699608.0,8584.44,66,728,36,25,3,2020,16,3,2020,8,4,2020,1969-12-28 19:23:48.437500008,
2596,200726979,2020.0,1930624787.0,257.54,66,328,18,10,3,2020,10,3,2020,25,3,2020,1970-01-02 02:45:24.757812525,0-15
2597,200777735,2020.0,1930747459.0,852.16,66,1981,31,3,4,2020,3,4,2020,7,6,2020,1969-12-31 18:05:09.353515632,
2598,200806580,2020.0,1930608312.0,5211.6,66,274,18,6,3,2020,6,3,2020,21,3,2020,1970-01-02 02:11:47.890625021,0-15
2599,2001,2020.0,2960621969.0,21270.48,66,1518,30,19,3,2020,20,3,2020,24,4,2020,1970-01-11 09:34:55.437500024,0-15
2600,200769623,2020.0,1930705142.0,42551.13,66,2999,32,25,3,2020,25,3,2020,9,4,2020,1970-01-02 17:04:02.656250009,0-15
2601,200014556,2020.0,1930566741.0,15651.65,66,63,31,27,2,2020,27,2,2020,2,5,2020,1970-01-05 13:43:22.468750002,0-15
2602,200769623,2020.0,1930584017.0,10279.16,66,2998,32,2,3,2020,2,3,2020,17,3,2020,1970-01-02 17:04:02.656250017,0-15
2603,200769623,2020.0,1930652473.0,9577.27,66,3000,32,14,3,2020,14,3,2020,29,3,2020,1970-01-02 17:04:02.656250029,0-15
2604,200772670,2020.0,1930804068.0,1455.45,66,186,46,20,4,2020,20,4,2020,5,5,2020,1970-01-02 05:28:31.546875005,0-15
2605,140104440,2020.0,2960618933.0,52006.486,66,2564,5,6,3,2020,6,3,2020,16,3,2020,1970-01-07 12:45:42.562500016,0-15
2606,200794332,2020.0,1930631983.0,17313.65,66,632,20,11,3,2020,11,3,2020,26,3,2020,1969-12-31 20:49:41.123046901,
2607,200803720,2020.0,1930863123.0,10021.56,66,723,36,6,5,2020,1,5,2020,24,5,2020,1969-12-28 18:01:56.375000024,
2608,200726979,2020.0,1930577439.0,611.23,66,327,18,27,2,2020,27,2,2020,13,3,2020,1970-01-02 02:45:24.757812513,0-15
2609,200794332,2020.0,1930719446.0,32715.47,66,625,20,30,3,2020,30,3,2020,14,4,2020,1969-12-31 20:49:41.123046889,
2610,200744019,2020.0,1930823285.0,13874.87,66,2788,18,25,4,2020,25,4,2020,10,5,2020,1970-01-02 18:22:59.296875010,0-15
2611,200762301,2020.0,1930752227.0,22510.04,66,442,24,7,4,2020,7,4,2020,22,4,2020,1969-12-31 23:32:37.535156272,
2612,200744019,2020.0,1930823263.0,9535.88,66,2794,18,25,4,2020,25,4,2020,10,5,2020,1970-01-04 10:43:01.875000010,0-15
2613,200769623,2020.0,1930798490.0,50987.62,66,3005,32,18,4,2020,18,4,2020,3,5,2020,1970-01-02 16:26:12.234375003,0-15
2614,200792734,2020.0,1930652317.0,194.25,66,1859,18,13,3,2020,13,3,2020,28,3,2020,1970-01-02 06:52:52.710937528,0-15
2615,200769623,2020.0,1930722805.0,20355.41,66,2998,32,31,3,2020,31,3,2020,15,4,2020,1970-01-02 17:04:02.656250015,0-15
2616,200759878,2020.0,1930684474.0,21060.3,66,2392,32,22,3,2020,22,3,2020,6,4,2020,1969-12-31 18:16:28.447265631,
2617,200794332,2020.0,1930810792.0,14647.94,66,632,20,23,4,2020,23,4,2020,8,5,2020,1969-12-31 20:49:41.123046883,
2618,200122006,2020.0,1930599336.0,1565.02,66,2919,18,10,3,2020,10,3,2020,25,3,2020,1970-01-04 21:36:10.531250025,0-15
2619,200803720,2020.0,1930692427.0,2784.28,66,728,36,24,3,2020,16,3,2020,8,4,2020,1969-12-28 19:23:48.437500008,
2620,200434439,2020.0,1930830059.0,103876.18,66,264,18,27,4,2020,27,4,2020,12,5,2020,1970-01-01 15:50:09.320312512,0-15
2621,200729290,2020.0,1930689660.0,102093.75,66,1581,18,23,3,2020,23,3,2020,7,4,2020,1970-01-02 02:40:05.851562507,0-15
2622,200769623,2020.0,1930699688.0,59140.25,66,2995,32,26,3,2020,26,3,2020,10,4,2020,1970-01-02 16:26:12.234375010,0-15
2623,2013,2020.0,1930609426.0,4932.42,66,1534,65,9,3,2020,9,3,2020,9,3,2020,1970-02-11 15:07:02.750000009,31-45
2624,200792293,2020.0,1930643197.0,24186.82,66,2877,18,12,3,2020,12,3,2020,27,3,2020,1970-01-04 06:32:49.718750027,0-15
2625,200744019,2020.0,1930772620.0,5206.28,66,2790,18,10,4,2020,10,4,2020,25,4,2020,1970-01-02 18:22:59.296875025,0-15
2626,200769623,2020.0,1930749931.0,35996.23,66,2995,32,6,4,2020,6,4,2020,21,4,2020,1970-01-02 17:04:02.656250021,0-15
2627,200759878,2020.0,1930654302.0,25300.05,66,2387,32,15,3,2020,15,3,2020,30,3,2020,1969-12-31 18:16:28.447265655,
2628,200592182,2020.0,1930823634.0,12856.16,66,738,34,24,4,2020,16,4,2020,26,4,2020,1969-12-28 09:40:00.281250026,
2629,200706844,2020.0,1930633767.0,1445.54,66,3065,18,12,3,2020,12,3,2020,27,3,2020,1970-01-09 05:06:09.875000027,0-15
2630,200759878,2020.0,1930851663.0,81846.74,66,2393,32,3,5,2020,3,5,2020,18,5,2020,1969-12-31 17:38:38.033203143,
2631,200769623,2020.0,1930853883.0,15513.95,66,3001,32,4,5,2020,4,5,2020,19,5,2020,1970-01-02 17:04:02.656250019,0-15
2632,200759878,2020.0,1930699102.0,28260.58,66,2392,32,27,3,2020,27,3,2020,11,4,2020,1969-12-31 18:16:28.447265636,
2633,200769623,2020.0,1930797740.0,5711.68,66,2998,32,17,4,2020,17,4,2020,2,5,2020,1970-01-02 17:04:02.656250002,0-15
2634,200769623,2020.0,1930739609.0,1991.84,66,3000,32,3,4,2020,3,4,2020,18,4,2020,1970-01-02 17:04:02.656250018,0-15
2635,200759878,2020.0,1930772512.0,42621.76,66,2385,32,10,4,2020,10,4,2020,25,4,2020,1969-12-31 18:16:28.447265650,
2636,200592182,2020.0,1930882106.0,3709.82,66,737,36,9,5,2020,1,5,2020,24,5,2020,1969-12-28 08:18:08.218750024,
2637,200982294,2020.0,1930639510.0,80211.4,66,2919,18,12,3,2020,12,3,2020,27,3,2020,1970-01-04 06:46:23.343750027,0-15
2638,200769623,2020.0,1930723454.0,14175.37,66,3000,32,1,4,2020,1,4,2020,16,4,2020,1970-01-02 15:42:10.593750016,0-15
2639,200759878,2020.0,1930684237.0,14703.97,66,2393,32,25,3,2020,25,3,2020,9,4,2020,1969-12-31 18:16:28.447265634,
2640,200707741,2020.0,1930660778.0,97727.49,66,2532,18,17,3,2020,17,3,2020,1,4,2020,1970-01-02 02:37:31.242187501,0-15
2641,200769623,2020.0,1930750239.0,12375.37,66,3001,32,7,4,2020,7,4,2020,22,4,2020,1970-01-02 17:04:02.656250022,0-15
2642,200337148,2020.0,1930725765.0,41428.58,66,566,18,31,3,2020,31,3,2020,15,4,2020,1969-12-31 21:32:46.879882827,
2643,200704858,2020.0,1930802320.0,13887.08,66,2973,18,20,4,2020,20,4,2020,5,5,2020,1970-01-04 02:56:14.156250005,0-15
2644,200769623,2020.0,1930581354.0,23317.77,66,2997,32,29,2,2020,29,2,2020,15,3,2020,1970-01-02 17:04:02.656250015,0-15
2645,200769623,2020.0,1930727987.0,45554.01,66,3001,32,1,4,2020,1,4,2020,16,4,2020,1970-01-02 15:04:20.171875016,0-15
2646,200915438,2020.0,1930561888.0,9765.5,66,1177,18,28,2,2020,28,2,2020,14,3,2020,1970-01-01 15:35:17.468750014,0-15
2647,200769623,2020.0,1930719256.0,22775.83,66,2995,32,30,3,2020,30,3,2020,14,4,2020,1970-01-02 17:04:02.656250014,0-15
2648,200705742,2020.0,1930582984.0,18724.89,66,845,19,28,2,2020,28,2,2020,2,4,2020,1969-12-28 01:09:00.156250002,
2649,200769623,2020.0,1930677287.0,50134.93,66,3005,32,22,3,2020,22,3,2020,6,4,2020,1970-01-02 16:26:12.234375006,0-15
2650,200418007,2020.0,1930730367.0,2892.24,66,99,18,6,4,2020,6,4,2020,21,4,2020,1970-01-04 01:08:28.781250021,0-15
2651,200769623,2020.0,1930675954.0,1894.55,66,2999,32,21,3,2020,21,3,2020,5,4,2020,1970-01-02 17:04:02.656250005,0-15
2652,200780825,2020.0,1930778306.0,11618.07,66,2751,18,13,4,2020,13,4,2020,28,4,2020,1970-01-02 16:01:38.765625028,0-15
2653,200772595,2020.0,1930637529.0,21340.79,66,2407,18,12,3,2020,12,3,2020,27,3,2020,1970-01-02 06:37:19.320312527,0-15
2654,200769623,2020.0,1930829106.0,12417.14,66,3004,32,26,4,2020,26,4,2020,11,5,2020,1970-01-02 17:04:02.656250011,0-15
2655,200762301,2020.0,1930753153.0,7889.32,66,444,24,7,4,2020,7,4,2020,22,4,2020,1969-12-31 23:32:37.535156272,
2656,200780383,2020.0,1930594512.0,70314.76,66,1866,18,3,3,2020,3,3,2020,18,3,2020,1970-01-02 06:15:02.312500018,0-15
2657,200769623,2020.0,1930857050.0,8022.47,66,2998,32,5,5,2020,5,5,2020,20,5,2020,1970-01-02 17:04:02.656250020,0-15
2658,200769623,2020.0,1930693273.0,44777.63,66,2996,32,24,3,2020,24,3,2020,8,4,2020,1970-01-02 16:26:12.234375008,0-15
2659,200769623,2020.0,1930851107.0,14728.56,66,2995,32,1,5,2020,1,5,2020,16,5,2020,1970-01-02 15:42:10.593750016,0-15
2660,200726979,2020.0,1930670281.0,625.96,66,328,18,19,3,2020,19,3,2020,3,4,2020,1970-01-02 02:45:24.757812503,0-15
2661,200762301,2020.0,1930828110.0,23747.29,66,450,24,26,4,2020,26,4,2020,11,5,2020,1969-12-31 23:32:37.535156261,
2662,2013,2020.0,1930677009.0,337.9,66,1537,65,24,3,2020,24,3,2020,24,3,2020,1970-02-11 15:07:02.750000024,31-45
2663,200726979,2020.0,1930593960.0,464.92,66,327,18,4,3,2020,4,3,2020,19,3,2020,1970-01-02 02:45:24.757812519,0-15
2664,200762301,2020.0,1930582220.0,3090.13,66,446,24,28,2,2020,28,2,2020,14,3,2020,1969-12-31 23:32:37.535156264,
2665,200418007,2020.0,1930794878.0,7789.64,66,97,18,23,4,2020,23,4,2020,8,5,2020,1970-01-06 17:35:12.125000008,0-15
2666,200769623,2020.0,1930799311.0,60557.39,66,3005,32,19,4,2020,19,4,2020,4,5,2020,1970-01-02 16:26:12.234375004,0-15
2667,200769623,2020.0,1930671300.0,42318.87,66,2995,32,19,3,2020,19,3,2020,3,4,2020,1970-01-02 17:04:02.656250003,0-15
2668,200762301,2020.0,1930685081.0,12900.75,66,445,24,23,3,2020,23,3,2020,7,4,2020,1969-12-31 23:32:37.535156257,
2669,100001196,2020.0,1930739182.0,3418.63,66,822,18,7,4,2020,7,4,2020,22,4,2020,1969-12-31 18:55:37.396484397,
2670,140104440,2020.0,2960630264.0,64644.439999999995,66,2561,5,23,4,2020,24,4,2020,4,5,2020,1970-01-07 12:45:42.562500004,0-15
2671,200769623,2020.0,1930653568.0,5226.82,66,2997,32,17,3,2020,17,3,2020,1,4,2020,1970-01-02 17:04:02.656250001,0-15
2672,200752302,2020.0,1930818190.0,46084.92,66,1584,18,23,4,2020,23,4,2020,8,5,2020,1970-01-02 02:40:05.851562508,0-15
2673,200148860,2020.0,1930799570.0,37666.96,66,814,18,20,4,2020,20,4,2020,5,5,2020,1969-12-29 11:13:46.281250005,
2674,200759878,2020.0,1930747438.0,15005.29,66,2389,32,5,4,2020,5,4,2020,20,4,2020,1969-12-31 18:16:28.447265645,
2675,200762301,2020.0,1930806248.0,66047.84,66,446,24,21,4,2020,21,4,2020,6,5,2020,1969-12-31 22:54:47.122558600,
2676,200769623,2020.0,1930652252.0,23717.5,66,2996,32,15,3,2020,15,3,2020,30,3,2020,1970-01-02 17:04:02.656250030,0-15
2677,200772670,2020.0,1930718071.0,47285.23,66,192,46,29,3,2020,29,3,2020,13,4,2020,1970-01-02 04:50:41.148437513,0-15
2678,200759878,2020.0,1930777629.0,9934.62,66,2394,32,14,4,2020,14,4,2020,29,4,2020,1969-12-31 18:16:28.447265654,
2679,200769623,2020.0,1930691415.0,8871.71,66,3005,32,24,3,2020,24,3,2020,8,4,2020,1970-01-02 17:04:02.656250008,0-15
2680,200790107,2020.0,1930692088.0,55670.99,66,2362,24,24,3,2020,24,3,2020,8,4,2020,1970-01-02 00:03:15.078125008,0-15
2681,200744019,2020.0,1930730323.0,84998.58,66,2795,18,1,4,2020,1,4,2020,16,4,2020,1970-01-04 08:43:19.406250016,0-15
2682,200769623,2020.0,1930846815.0,1414.69,66,2995,32,30,4,2020,30,4,2020,15,5,2020,1970-01-02 17:04:02.656250015,0-15
2683,200418007,2020.0,1930721279.0,78493.27,66,91,18,31,3,2020,31,3,2020,15,4,2020,1970-01-06 16:57:21.718750015,0-15
2684,200769623,2020.0,1930610462.0,19730.75,66,3000,32,6,3,2020,6,3,2020,21,3,2020,1970-01-02 17:04:02.656250021,0-15
2685,200707822,2020.0,1930723261.0,7720.03,66,2225,18,3,4,2020,3,4,2020,18,4,2020,1970-01-02 03:30:10.234375018,0-15
2686,200707822,2020.0,1930703899.0,64023.24,66,2223,18,30,3,2020,30,3,2020,14,4,2020,1970-01-02 02:52:19.835937514,0-15
2687,200794332,2020.0,1930630336.0,68412.39,66,631,20,10,3,2020,10,3,2020,25,3,2020,1969-12-31 20:11:50.710937525,
2688,200799342,2020.0,1930577462.0,24131.48,66,1927,18,28,2,2020,28,2,2020,14,3,2020,1970-01-01 17:41:32.726562514,0-15
2689,200775094,2020.0,1930683103.0,64853.21,66,2425,18,20,3,2020,20,3,2020,4,4,2020,1970-01-02 05:59:28.921875004,0-15
2690,200794332,2020.0,1930763689.0,79709.92,66,630,20,11,4,2020,11,4,2020,26,4,2020,1969-12-31 20:11:50.710937526,
2691,200769369,2020.0,1930825623.0,11840.88,66,779,18,25,4,2020,25,4,2020,10,5,2020,1969-12-31 05:53:33.699218760,
2692,100030194,2020.0,2960625368.0,77056.72099999999,66,112,5,1,4,2020,2,4,2020,12,4,2020,1970-01-06 10:42:30.531250012,0-15
2693,200592182,2020.0,1930893514.0,43371.8,66,733,34,12,5,2020,1,5,2020,11,5,2020,1969-12-28 08:18:08.218750011,
2694,200769623,2020.0,1930773808.0,23021.05,66,2997,32,10,4,2020,10,4,2020,25,4,2020,1970-01-02 17:04:02.656250025,0-15
2695,200779051,2020.0,1930828104.0,21107.8,66,32,18,27,4,2020,27,4,2020,12,5,2020,1970-01-02 03:02:14.007812512,0-15
2696,200762301,2020.0,1930576772.0,45223.53,66,452,24,28,2,2020,28,2,2020,14,3,2020,1969-12-31 22:54:47.122558608,
2697,200230690,2020.0,1930586776.0,456.02,66,735,36,2,3,2020,1,3,2020,24,3,2020,1969-12-28 08:18:08.218750024,
2698,200794332,2020.0,1930670798.0,12031.14,66,635,20,22,3,2020,22,3,2020,6,4,2020,1969-12-31 20:49:41.123046881,
2699,140104440,2020.0,2960620927.0,188003.389,66,2562,5,15,3,2020,18,3,2020,28,3,2020,1970-01-07 12:45:42.562500028,0-15
2700,200769623,2020.0,1930719226.0,62361.45,66,2998,32,31,3,2020,31,3,2020,15,4,2020,1970-01-02 16:26:12.234375015,0-15
2701,200803720,2020.0,1930618838.0,194.4,66,721,36,7,3,2020,1,3,2020,24,3,2020,1969-12-28 18:01:56.375000024,
2702,200769623,2020.0,1930715189.0,5126.33,66,2998,32,30,3,2020,30,3,2020,14,4,2020,1970-01-02 17:04:02.656250014,0-15
2703,200416837,2020.0,1930858908.0,5571.94,66,726,34,5,5,2020,1,5,2020,11,5,2020,1969-12-28 08:18:08.218750011,
2704,200029010,2020.0,1930748410.0,115376.57,66,1564,18,4,4,2020,4,4,2020,19,4,2020,1970-01-01 16:22:40.789062519,0-15
2705,200719300,2020.0,1930577270.0,13227.6,66,2770,11,6,3,2020,6,3,2020,7,4,2020,1970-01-02 18:22:59.296875007,0-15
2706,200762301,2020.0,1930851105.0,93287.68,66,442,24,1,5,2020,1,5,2020,16,5,2020,1969-12-31 21:32:55.065429704,
2707,100030964,2020.0,1930764215.0,355.75,66,2919,18,8,4,2020,8,4,2020,23,4,2020,1970-01-08 16:28:08.375000023,0-15
